time_msc;open;sma;current_delta;forecast_delta
2024-05-27 12:04:35;124700;124693,9286;0,714285714;2,5
2024-05-27 12:04:40;124710;124696,4286;2,5;2,5
2024-05-27 12:04:45;124710;124698,9286;2,5;2,142857143
2024-05-27 12:04:50;124715;124701,0714;2,142857143;1,071428571
2024-05-27 12:04:55;124705;124702,1429;1,071428571;1,785714286
2024-05-27 12:05:00;124710;124703,9286;1,785714286;3,214285714
2024-05-27 12:05:05;124735;124707,1429;3,214285714;2,857142857
2024-05-27 12:05:10;124730;124710;2,857142857;3,214285714
2024-05-27 12:05:15;124740;124713,2143;3,214285714;2,857142857
2024-05-27 12:05:20;124755;124716,0714;2,857142857;3,571428571
2024-05-27 12:05:25;124755;124719,6429;3,571428571;5,357142857
2024-05-27 12:05:30;124775;124725;5,357142857;5
2024-05-27 12:05:35;124775;124730;5;4,285714286
2024-05-27 12:05:40;124765;124734,2857;4,285714286;5,357142857
2024-05-27 12:05:45;124775;124739,6429;5,357142857;4,285714286
2024-05-27 12:05:50;124770;124743,9286;4,285714286;4,642857143
2024-05-27 12:05:55;124775;124748,5714;4,642857143;4,642857143
2024-05-27 12:06:00;124780;124753,2143;4,642857143;5,357142857
2024-05-27 12:06:05;124780;124758,5714;5,357142857;4,642857143
2024-05-27 12:06:10;124775;124763,2143;4,642857143;0,714285714
2024-05-27 12:06:15;124745;124763,9286;0,714285714;1,071428571
2024-05-27 12:06:20;124745;124765;1,071428571;1,071428571
2024-05-27 12:06:25;124755;124766,0714;1,071428571;0
2024-05-27 12:06:30;124755;124766,0714;0;0
2024-05-27 12:06:35;124755;124766,0714;0;-2,142857143
2024-05-27 12:06:40;124745;124763,9286;-2,142857143;-1,785714286
2024-05-27 12:06:45;124750;124762,1429;-1,785714286;-1,428571429
2024-05-27 12:06:50;124745;124760,7143;-1,428571429;-1,071428571
2024-05-27 12:06:55;124760;124759,6429;-1,071428571;0
2024-05-27 12:07:00;124770;124759,6429;0;-1,071428571
2024-05-27 12:07:05;124760;124758,5714;-1,071428571;-1,428571429
2024-05-27 12:07:10;124760;124757,1429;-1,428571429;-1,428571429
2024-05-27 12:07:15;124760;124755,7143;-1,428571429;-1,071428571
2024-05-27 12:07:20;124760;124754,6429;-1,071428571;1,428571429
2024-05-27 12:07:25;124765;124756,0714;1,428571429;2,142857143
2024-05-27 12:07:30;124775;124758,2143;2,142857143;2,142857143
2024-05-27 12:07:35;124785;124760,3571;2,142857143;1,428571429
2024-05-27 12:07:40;124775;124761,7857;1,428571429;2,857142857
2024-05-27 12:07:45;124795;124764,6429;2,857142857;3,214285714
2024-05-27 12:07:50;124790;124767,8571;3,214285714;2,5
2024-05-27 12:07:55;124785;124770,3571;2,5;3,571428571
2024-05-27 12:08:00;124795;124773,9286;3,571428571;2,5
2024-05-27 12:08:05;124795;124776,4286;2,5;2,142857143
2024-05-27 12:08:10;124800;124778,5714;2,142857143;1,428571429
2024-05-27 12:08:15;124780;124780;1,428571429;1,071428571
2024-05-27 12:08:20;124775;124781,0714;1,071428571;0,357142857
2024-05-27 12:08:25;124765;124781,4286;0,357142857;1,428571429
2024-05-27 12:08:30;124780;124782,8571;1,428571429;0,714285714
2024-05-27 12:08:35;124775;124783,5714;0,714285714;0,357142857
2024-05-27 12:08:40;124780;124783,9286;0,357142857;0,714285714
2024-05-27 12:08:45;124795;124784,6429;0,714285714;1,785714286
2024-05-27 12:08:50;124800;124786,4286;1,785714286;1,071428571
2024-05-27 12:08:55;124810;124787,5;1,071428571;-0,357142857
2024-05-27 12:09:00;124785;124787,1429;-0,357142857;0,714285714
2024-05-27 12:09:05;124795;124787,8571;0,714285714;0
2024-05-27 12:09:10;124795;124787,8571;0;-0,357142857
2024-05-27 12:09:15;124790;124787,5;-0,357142857;-0,714285714
2024-05-27 12:09:20;124790;124786,7857;-0,714285714;1,071428571
2024-05-27 12:09:25;124795;124787,8571;1,071428571;1,071428571
2024-05-27 12:09:30;124790;124788,9286;1,071428571;1,785714286
2024-05-27 12:09:35;124790;124790,7143;1,785714286;0,714285714
2024-05-27 12:09:40;124790;124791,4286;0,714285714;0
2024-05-27 12:09:45;124775;124791,4286;0;-0,357142857
2024-05-27 12:09:50;124775;124791,0714;-0,357142857;-1,785714286
2024-05-27 12:09:55;124770;124789,2857;-1,785714286;-2,142857143
2024-05-27 12:10:00;124770;124787,1429;-2,142857143;-2,857142857
2024-05-27 12:10:05;124770;124784,2857;-2,857142857;-1,428571429
2024-05-27 12:10:10;124765;124782,8571;-1,428571429;-2,857142857
2024-05-27 12:10:15;124755;124780;-2,857142857;-2,857142857
2024-05-27 12:10:20;124755;124777,1429;-2,857142857;-2,5
2024-05-27 12:10:25;124755;124774,6429;-2,5;-1,071428571
2024-05-27 12:10:30;124775;124773,5714;-1,071428571;-1,428571429
2024-05-27 12:10:35;124775;124772,1429;-1,428571429;-1,071428571
2024-05-27 12:10:40;124775;124771,0714;-1,071428571;-1,785714286
2024-05-27 12:10:45;124765;124769,2857;-1,785714286;-1,428571429
2024-05-27 12:10:50;124770;124767,8571;-1,428571429;-0,357142857
2024-05-27 12:10:55;124770;124767,5;-0,357142857;0,714285714
2024-05-27 12:11:00;124785;124768,2143;0,714285714;1,071428571
2024-05-27 12:11:05;124785;124769,2857;1,071428571;0,357142857
2024-05-27 12:11:10;124775;124769,6429;0,357142857;1,428571429
2024-05-27 12:11:15;124790;124771,0714;1,428571429;1,428571429
2024-05-27 12:11:20;124785;124772,5;1,428571429;1,071428571
2024-05-27 12:11:25;124770;124773,5714;1,071428571;1,071428571
2024-05-27 12:11:30;124770;124774,6429;1,071428571;1,071428571
2024-05-27 12:11:35;124770;124775,7143;1,071428571;-0,357142857
2024-05-27 12:11:40;124770;124775,3571;-0,357142857;0,714285714
2024-05-27 12:11:45;124785;124776,0714;0,714285714;0,357142857
2024-05-27 12:11:50;124780;124776,4286;0,357142857;1,071428571
2024-05-27 12:11:55;124780;124777,5;1,071428571;0
2024-05-27 12:12:00;124770;124777,5;0;2,142857143
2024-05-27 12:12:05;124800;124779,6429;2,142857143;0,714285714
2024-05-27 12:12:10;124795;124780,3571;0,714285714;2,142857143
2024-05-27 12:12:15;124815;124782,5;2,142857143;2,5
2024-05-27 12:12:20;124810;124785;2,5;1,428571429
2024-05-27 12:12:25;124810;124786,4286;1,428571429;1,428571429
2024-05-27 12:12:30;124805;124787,8571;1,428571429;2,5
2024-05-27 12:12:35;124805;124790,3571;2,5;2,857142857
2024-05-27 12:12:40;124810;124793,2143;2,857142857;3,214285714
2024-05-27 12:12:45;124815;124796,4286;3,214285714;2,5
2024-05-27 12:12:50;124805;124798,9286;2,5;1,785714286
2024-05-27 12:12:55;124810;124800,7143;1,785714286;2,142857143
2024-05-27 12:13:00;124810;124802,8571;2,142857143;1,428571429
2024-05-27 12:13:05;124800;124804,2857;1,428571429;2,142857143
2024-05-27 12:13:10;124800;124806,4286;2,142857143;-0,714285714
2024-05-27 12:13:15;124790;124805,7143;-0,714285714;-0,357142857
2024-05-27 12:13:20;124790;124805,3571;-0,357142857;-1,428571429
2024-05-27 12:13:25;124795;124803,9286;-1,428571429;-1,428571429
2024-05-27 12:13:30;124790;124802,5;-1,428571429;-1,071428571
2024-05-27 12:13:35;124795;124801,4286;-1,071428571;0
2024-05-27 12:13:40;124805;124801,4286;0;0
2024-05-27 12:13:45;124805;124801,4286;0;-0,357142857
2024-05-27 12:13:50;124805;124801,0714;-0,357142857;-0,357142857
2024-05-27 12:13:55;124810;124800,7143;-0,357142857;0,357142857
2024-05-27 12:14:00;124810;124801,0714;0,357142857;0,714285714
2024-05-27 12:14:05;124820;124801,7857;0,714285714;1,071428571
2024-05-27 12:14:10;124825;124802,8571;1,071428571;1,785714286
2024-05-27 12:14:15;124825;124804,6429;1,785714286;1,785714286
2024-05-27 12:14:20;124825;124806,4286;1,785714286;2,5
2024-05-27 12:14:25;124825;124808,9286;2,5;2,857142857
2024-05-27 12:14:30;124830;124811,7857;2,857142857;3,214285714
2024-05-27 12:14:35;124840;124815;3,214285714;3,214285714
2024-05-27 12:14:40;124835;124818,2143;3,214285714;2,142857143
2024-05-27 12:14:45;124825;124820,3571;2,142857143;1,071428571
2024-05-27 12:14:50;124820;124821,4286;1,071428571;1,071428571
2024-05-27 12:14:55;124820;124822,5;1,071428571;0,714285714
2024-05-27 12:15:00;124815;124823,2143;0,714285714;1,071428571
2024-05-27 12:15:05;124825;124824,2857;1,071428571;0
2024-05-27 12:15:10;124810;124824,2857;0;-1,428571429
2024-05-27 12:15:15;124800;124822,8571;-1,428571429;-0,357142857
2024-05-27 12:15:20;124820;124822,5;-0,357142857;-1,071428571
2024-05-27 12:15:25;124810;124821,4286;-1,071428571;-1,071428571
2024-05-27 12:15:30;124810;124820,3571;-1,071428571;-1,071428571
2024-05-27 12:15:35;124810;124819,2857;-1,071428571;-1,428571429
2024-05-27 12:15:40;124810;124817,8571;-1,428571429;-1,785714286
2024-05-27 12:15:45;124815;124816,0714;-1,785714286;-0,714285714
2024-05-27 12:15:50;124825;124815,3571;-0,714285714;-0,357142857
2024-05-27 12:15:55;124820;124815;-0,357142857;0
2024-05-27 12:16:00;124820;124815;0;-1,071428571
2024-05-27 12:16:05;124805;124813,9286;-1,071428571;0
2024-05-27 12:16:10;124815;124813,9286;0;-2,142857143
2024-05-27 12:16:15;124795;124811,7857;-2,142857143;-0,714285714
2024-05-27 12:16:20;124800;124811,0714;-0,714285714;0
2024-05-27 12:16:25;124800;124811,0714;0;-1,428571429
2024-05-27 12:16:30;124800;124809,6429;-1,428571429;-0,714285714
2024-05-27 12:16:35;124800;124808,9286;-0,714285714;-0,357142857
2024-05-27 12:16:40;124805;124808,5714;-0,357142857;-1,071428571
2024-05-27 12:16:45;124795;124807,5;-1,071428571;-0,357142857
2024-05-27 12:16:50;124805;124807,1429;-0,357142857;-1,428571429
2024-05-27 12:16:55;124795;124805,7143;-1,428571429;-2,857142857
2024-05-27 12:17:00;124785;124802,8571;-2,857142857;-1,785714286
2024-05-27 12:17:05;124795;124801,0714;-1,785714286;-1,785714286
2024-05-27 12:17:10;124795;124799,2857;-1,785714286;-1,428571429
2024-05-27 12:17:15;124785;124797,8571;-1,428571429;-2,5
2024-05-27 12:17:20;124780;124795,3571;-2,5;-1,071428571
2024-05-27 12:17:25;124780;124794,2857;-1,071428571;-1,428571429
2024-05-27 12:17:30;124780;124792,8571;-1,428571429;-2,142857143
2024-05-27 12:17:35;124770;124790,7143;-2,142857143;-1,785714286
2024-05-27 12:17:40;124775;124788,9286;-1,785714286;-2,142857143
2024-05-27 12:17:45;124770;124786,7857;-2,142857143;-1,428571429
2024-05-27 12:17:50;124785;124785,3571;-1,428571429;-2,142857143
2024-05-27 12:17:55;124765;124783,2143;-2,142857143;-2,857142857
2024-05-27 12:18:00;124765;124780,3571;-2,857142857;0,714285714
2024-05-27 12:18:05;124805;124781,0714;0,714285714;1,428571429
2024-05-27 12:18:10;124805;124782,5;1,428571429;0,714285714
2024-05-27 12:18:15;124805;124783,2143;0,714285714;0,357142857
2024-05-27 12:18:20;124800;124783,5714;0,357142857;0,714285714
2024-05-27 12:18:25;124795;124784,2857;0,714285714;1,428571429
2024-05-27 12:18:30;124800;124785,7143;1,428571429;1,071428571
2024-05-27 12:18:35;124795;124786,7857;1,071428571;1,428571429
2024-05-27 12:18:40;124800;124788,2143;1,428571429;1,785714286
2024-05-27 12:18:45;124795;124790;1,785714286;1,428571429
2024-05-27 12:18:50;124795;124791,4286;1,428571429;2,142857143
2024-05-27 12:18:55;124800;124793,5714;2,142857143;1,428571429
2024-05-27 12:19:00;124805;124795;1,428571429;3,571428571
2024-05-27 12:19:05;124815;124798,5714;3,571428571;3,928571429
2024-05-27 12:19:10;124820;124802,5;3,928571429;2,142857143
2024-05-27 12:19:15;124835;124804,6429;2,142857143;2,142857143
2024-05-27 12:19:20;124835;124806,7857;2,142857143;3,214285714
2024-05-27 12:19:25;124850;124810;3,214285714;2,857142857
2024-05-27 12:19:30;124840;124812,8571;2,857142857;3,571428571
2024-05-27 12:19:35;124845;124816,4286;3,571428571;2,857142857
2024-05-27 12:19:40;124840;124819,2857;2,857142857;3,571428571
2024-05-27 12:19:45;124845;124822,8571;3,571428571;2,857142857
2024-05-27 12:19:50;124840;124825,7143;2,857142857;3,928571429
2024-05-27 12:19:55;124850;124829,6429;3,928571429;3,928571429
2024-05-27 12:20:00;124850;124833,5714;3,928571429;3,928571429
2024-05-27 12:20:05;124855;124837,5;3,928571429;5,714285714
2024-05-27 12:20:10;124885;124843,2143;5,714285714;4,642857143
2024-05-27 12:20:15;124880;124847,8571;4,642857143;3,928571429
2024-05-27 12:20:20;124875;124851,7857;3,928571429;1,785714286
2024-05-27 12:20:25;124860;124853,5714;1,785714286;2,142857143
2024-05-27 12:20:30;124865;124855,7143;2,142857143;1,785714286
2024-05-27 12:20:35;124875;124857,5;1,785714286;2,5
2024-05-27 12:20:40;124875;124860;2,5;2,5
2024-05-27 12:20:45;124880;124862,5;2,5;1,785714286
2024-05-27 12:20:50;124865;124864,2857;1,785714286;1,785714286
2024-05-27 12:20:55;124870;124866,0714;1,785714286;3,214285714
2024-05-27 12:21:00;124885;124869,2857;3,214285714;1,428571429
2024-05-27 12:21:05;124870;124870,7143;1,428571429;0,714285714
2024-05-27 12:21:10;124860;124871,4286;0,714285714;0
